id,nazev,absolutni_magnituda,prumer_max_metry,rychlost_km_h,vzdalenost_minuti_km,je_sentry_objekt,je_nebezpecny
54248562,(2022 DD3),28.02,14.7924455306,50773.7464975836,52042528.986311909,False,False
54268444,(2022 GM),28.38,12.5325653757,25234.8622347462,9829463.224985332,False,False
54539810,(2025 PB1),23.45,121.3500553547,43699.9551730315,16175020.91249219,False,False
54576856,(2026 BJ1),23.51,118.0429294515,75087.8583867371,4934978.337816336,False,False
54577399,(2026 BB4),26.5,29.7879062798,42193.6978728254,1358556.121926116,False,False
54580586,(2026 BZ7),25.93,38.7293295383,53264.5804691377,2863153.529211491,False,False
3653388,(2013 UV10),19.7,682.4015094011,38270.6079560222,48879501.904111235,False,False
3766590,(2017 BW),23.49,119.1351672299,67800.9488708664,72618029.303787446,False,False
3769438,(2017 BG136),25.98,37.8477423675,76423.649857627,74618855.157767522,False,False
3797694,(2018 AN12),24.9,62.2357573367,42607.3064045764,37823924.438749678,False,False
3802390,(2018 GE),27.5,18.7948982439,6875.1392229058,15912457.20291909,True,False
54327895,(2022 WF2),26.33,32.2136531891,35572.1712766197,52781855.46773531,False,False
54419012,(2024 AN),26.49,29.925401008,83695.2104055427,72591538.602726568,False,False
54419605,(2024 AE2),22.59,180.3183724451,74910.1004921401,59407554.135827084,False,False
54537919,(2025 NL),27.61,17.866520367,11302.0890422457,14777004.971441712,True,False
54576619,(2026 BG),27.12,22.3892723248,19389.2752119411,2177562.378295285,False,False
54579367,(2026 BN6),27.18,21.7791024963,22313.2818943224,1462024.905279923,False,False
54597128,(2026 CT),24.91,61.9498100059,31324.9542237714,6931290.779179151,False,False
3730580,(2015 TY237),21.89,248.908643942,64859.9668500683,11781180.990094757,False,True
3989284,(2020 BW12),26.1,35.8129403019,58269.313525946,71804041.951238268,False,False
54110073,(2021 CO1),25.12,56.239309364,104924.8472074794,62441038.214083153,False,False
54166594,(2021 NQ1),27.28,20.7988814142,28248.0795090128,39457647.741198524,False,False
54571196,(2025 YL8),23.7,108.1533506775,29092.4901890031,13135354.986494324,False,False
54579272,(2026 BJ6),26.93,24.436554919,46645.0659735653,674192.42153326,False,False
54580789,(2026 BN8),27.11,22.4926165103,24328.9686485543,1743873.111717066,False,False
54602809,(2026 CX3),23.12,141.2667581089,61656.4041384028,19142122.521673181,False,False
3127390,(2002 LX),21.22,338.8753497147,56872.0783416359,9846520.867795703,False,True
3715093,(2015 FX284),24.4,78.3501764334,23792.2242653437,58483315.711211483,False,False
3767015,(2017 BZ6),26.1,35.8129403019,39551.3092162375,44883518.3248073,False,False
3773664,(2017 FW128),27.38,19.8627775481,24006.6991259113,66328114.723544532,False,False
3791345,(2017 XV60),25.8,41.1187571041,14804.4619956487,67914572.384489647,False,False
3837594,(2019 AR2),24.28,82.8018383048,21682.2038872307,9508340.326787952,False,False
54065900,(2020 TR5),26.2,34.201092472,62349.1246662617,44232172.205744487,False,False
54245809,(2022 CF3),25.43,48.7573371375,62423.1615022837,66471473.554537034,False,False
54339765,(2023 BB1),23.34,127.6556316195,105044.2841909574,59420473.482679219,False,False
54402977,(2023 VX2),25.45,48.3103271838,64244.1589175927,71020021.355857288,False,False
54414584,(2023 XB4),28.18,13.7416846762,29930.381190887,17190053.620443292,True,False
54568428,(2025 YR1),25.29,52.0043866724,14748.3651330731,7456798.835145779,False,False
54575762,(2026 AE2),22.01,235.5266086831,104029.1564571587,19487670.96721545,False,False
54575763,(2026 AK2),23.52,117.5005714561,50129.8932766277,9123830.866299262,False,False
54576627,(2026 BO),26.16,34.836938254,19259.3038170086,18876556.48756769,False,False
54579254,(2026 BA6),27.9,15.6329154409,23989.5402682662,2552918.827746108,False,False
54597125,(2026 CR),26.36,31.7716652976,25427.2024542334,6424807.383536163,False,False
2875272,875272 (2002 LX),21.27,331.1616050056,56872.0783371478,9846520.867795703,False,True
3638287,(2013 JL14),24.5,74.8238376074,77587.8119266644,53194260.428083113,False,False
3781315,(2017 QN35),25.8,41.1187571041,70072.7776245691,49533693.210103791,False,False
3825562,(2018 NV),22.82,162.1959399198,28215.6390553986,25304946.889688223,False,False
3837603,(2019 AD3),26.0,37.5007521798,50799.411752422,42062982.685595019,False,False
3843476,(2019 PJ),23.78,104.2413383852,102724.9703060047,73529817.999184416,False,False
54244189,(2022 CF),24.74,66.9946278168,39413.568785108,43187269.680044947,False,False
54395898,(2023 UY),29.96,6.0539660169,73944.265497408,61327437.608838592,True,False
54575760,(2025 YR12),22.59,180.3183724451,55111.9104615445,12866102.217601192,False,False
54577401,(2026 BD4),27.44,19.3214617164,20462.5404234936,2417758.917455974,False,False
54580785,(2026 CF),24.06,91.6304836251,25102.2288434442,5462298.308224617,False,False
3799286,(2018 CN2),27.8,16.3696720474,115671.1632217668,69087714.482852269,False,False
3831884,(2018 UY),20.72,426.6187891865,36989.8744772416,41241525.56732164,False,True
54106579,(2021 BR2),30.87,3.9814381981,32856.9630252991,8633200.207342304,True,False
54217963,(2021 VA6),28.85,10.0934579665,14243.9482188108,66322595.040854716,False,False
54269715,(2022 GE3),23.14,139.9716166857,57580.5962094314,49852174.808308451,False,False
54553162,(2025 SG81),19.62,708.0109570008,50188.201362405,28765240.437918229,False,False
54568208,(2025 XA7),24.24,84.3412394123,30005.9998959424,16699976.249208529,False,False
54571062,(2025 YX7),23.31,129.4314983525,41356.0656001757,7459462.500020064,False,False
54571447,(2025 YJ10),25.71,42.8587972046,8450.1785424619,15273716.649176087,False,False
54574879,(2026 AK),23.65,110.67256584,53819.7813103705,4391704.667119562,False,False
54576461,(2026 AV4),27.65,17.5404196192,39630.6621382788,2772882.329788232,False,False
54577400,(2026 BC4),24.68,68.8715692826,65489.2494990325,14278759.421866866,False,False
54579252,(2026 BZ5),32.0,2.3661375011,11880.744033207,160737.660429763,True,False
54602549,(2026 CZ1),24.52,74.1378485408,30932.6772665658,12083450.35297199,False,False
54602793,(2026 CK3),24.29,82.4213984152,27955.8535669327,17226842.713673905,False,False
54339214,(2023 BG),23.29,130.6291132614,81046.6309187629,58897674.584299143,False,False
54337572,(2022 YT6),26.15,34.9977382549,75609.9870305728,63686680.496655781,False,False
54476945,(2024 RO43),24.76,66.3804173771,24315.7238044766,37226343.435129977,False,False
54520800,(2025 DB7),27.28,20.7988814142,9390.8921532659,14315379.634062036,False,False
54554065,(2025 UQ3),22.91,155.6108871884,28568.5840229097,14577545.308582427,False,False
54576624,(2026 BL),29.76,6.6380417377,14689.1811838098,1181187.3820525,False,False
54576634,(2026 BT),28.65,11.067256584,22555.9300572148,1098431.411146135,False,False
54576855,(2026 BH1),27.45,19.2326876637,30345.4022942672,3408249.107487634,False,False
54577099,(2026 BM2),28.54,11.6423319742,32631.2608926932,1683372.980488258,False,False
54579269,(2026 BD6),29.01,9.3764831773,54700.0580803961,467365.198214558,True,False
3029670,(2000 BH19),19.74,669.9462781683,19563.5933058497,26179600.008227873,False,False
3546741,(2010 SJ),23.8,103.2856480504,23592.647424511,36724280.462068258,False,False
3710559,(2015 DB),27.7,17.1411509231,70562.5967340619,57003489.332591975,False,False
3831212,(2018 TZ1),25.0,59.4346868419,20921.2341223061,48994374.907089817,False,False
54190790,(2021 QK2),24.39,78.7118244161,50678.385326068,58448617.502530499,False,False
54307197,(2022 SU7),28.31,12.9431498352,18037.1442250358,22400298.995360583,True,False
54322894,(2022 VA),25.84,40.3682552065,42607.840383437,30802211.919810687,False,False
54575241,(2026 AL1),22.9,156.3291544087,29772.4772788122,19785616.083982037,False,False
54575650,(2026 AS1),26.28,32.9640055641,25491.3383029922,3136023.993475259,True,False
54576475,(2026 AM5),25.59,45.2939273097,42077.2634949726,14268227.91133631,False,False
54576480,(2026 AQ5),24.16,87.5064325156,58368.2587958866,16021151.858746033,False,False
54577096,(2026 BJ2),29.59,7.1786037053,48561.8197191617,326146.663948146,False,False
54577101,(2026 BO2),28.72,10.7161794798,18529.2550676959,3593516.555058102,False,False
54577246,(2026 BT3),27.07,22.9107854722,30860.3348581316,2052460.650875027,False,False
2002340,2340 Hathor (1976 UA),20.41,492.0848322348,50090.0427589932,15619126.941085411,False,True
3184470,(2004 MO3),22.18,217.7910249632,36818.6995228298,6496657.400443362,False,False
3263233,(2004 XJ),24.0,94.1976305719,67898.4082672554,73615410.510263638,False,False
3266031,(2005 BU),26.7,27.1668934089,60980.5192770691,37119232.108199327,False,False
3555208,(2011 AM37),29.9,6.2235757337,18488.2519020961,7579138.07333883,True,False
3789401,(2017 VE14),27.9,15.6329154409,26241.2930733826,38903262.060396446,False,False
3830873,(2018 SB2),24.15,87.9103438561,85142.3934893306,6207120.312281829,False,False
3879257,(2019 UH1),24.11,89.5447191727,46839.8957244584,22907641.995324378,False,False
54177978,(2021 PV),24.75,66.6868154623,51568.5236582761,49647635.908808204,False,False
54304627,(2022 SU),21.63,280.5691902716,91784.0482967135,70113140.861856509,False,False
54341480,(2023 CH1),26.65,27.7996916474,57772.4885857404,41511714.983438629,False,False
54417774,(2023 YA1),28.21,13.5531416942,42392.3515073082,30212982.441680541,False,False
54516185,(2025 BL),25.56,45.924028604,24790.9787286734,1855244.387593836,False,False
54575768,(2026 AQ2),26.13,35.3215683399,36001.9289615353,2298218.027099569,False,False
54576284,(2026 AE4),29.25,8.3953726617,29610.2604380855,205460.886132844,True,False
54576474,(2026 BB),29.69,6.8555133165,28360.1609704803,220690.502810963,False,False
54577109,(2026 BB3),27.87,15.8503909578,31138.275864322,2260749.894177239,False,False
54578431,(2026 BW4),25.7,43.0566244241,33226.4809858138,3305298.306758702,False,False
54579179,(2026 BM5),29.77,6.6075427063,43976.9324720419,159107.537319734,False,False
54579270,(2026 BE6),30.04,5.8349881551,37316.9239539008,362756.763327304,True,False
2310842,310842 (2003 AK18),19.81,648.694146035,33131.8027315819,29516590.878062454,False,False
2484462,484462 (2008 CM20),21.46,303.4170480479,66399.4596776231,56999203.189058818,False,False
2509352,509352 (2007 AG),20.15,554.6767711177,38956.6896068268,18523609.440007979,False,True
3147552,(2003 BC46),23.6,113.2504610618,8156.5640837254,43854337.697496688,False,False
3177193,(2004 EL20),26.7,27.1668934089,38706.4996049966,27523076.919174368,False,False
3772995,(2017 FX101),25.38,49.8930414151,31400.0805055035,41890152.520700398,False,False
3802577,(2018 GY3),27.6,17.948988478,41437.1095929914,44370250.949995765,False,False
3836294,(2018 WE1),26.1,35.8129403019,36452.38433661,71519517.259389381,False,False
3842874,(2019 LZ4),24.46,76.214916608,43188.073761091,6853073.63756816,False,False
54212589,(2021 UG1),25.16,55.212826285,18318.3113752214,44016229.415734779,False,False
54426894,(2024 CX6),23.67,109.6579136575,41073.1188136045,73829865.265220243,False,False
54576278,(2026 AY3),23.99,94.6324270793,29491.378795878,7490006.959282841,False,False
54576453,(2026 AL4),26.29,32.8125497162,15705.4857523665,9405056.625918909,False,False
54576618,(2026 BF),25.38,49.8930414151,33545.7014891883,4637437.090419388,False,False
54577093,(2026 BF2),25.91,39.0876876124,42534.3612925714,4625315.997801573,False,False
54577097,(2026 BL2),25.47,47.8674154419,33852.5345079376,9219979.332200998,False,False
54577820,(2026 BQ4),24.3,82.0427064882,43166.9468608722,4488730.135574386,False,False
3573153,(2011 OK5),21.12,354.846052917,24645.965966229,21194922.909310978,False,False
3724645,(2015 OM35),22.02,234.4444622136,28766.0160633948,26820083.451955311,False,False
3767163,(2017 BP30),26.0,37.5007521798,55549.0816248474,46124889.588191428,False,False
54106310,(2021 BZ),24.76,66.3804173771,69664.5640331107,34798608.239637952,False,False
54354676,(2023 HS1),28.01,14.8607243569,18545.847717003,56749360.998114565,False,False
54415308,(2023 XG7),26.83,25.5882142717,50698.2516430061,47554406.38264738,False,False
54566732,(2025 XQ4),22.76,166.7400697275,37541.6065770912,19728130.140396711,False,False
54574876,(2026 AG),25.54,46.3489584089,32871.053678657,4118444.799600184,False,False
54574880,(2026 AL),24.93,61.3818507339,17734.5869403176,6564535.24982696,False,False
54576462,(2026 AW4),25.03,58.6192123671,62884.0572114892,6268505.629067214,False,False
54577248,(2026 BV3),28.68,10.915408131,45590.684825101,383855.56819892,False,False
3596262,(2012 BX34),27.6,17.948988478,74057.8415403287,53384841.726634064,False,False
3674340,(2014 NF3),20.26,527.2783975542,48502.7814993732,35488070.429917639,False,False
3837672,(2019 AC5),23.7,108.1533506775,28363.7681771919,40014129.108641858,False,False
3892271,(2019 VT),24.45,76.5667086792,57072.3155511916,20052813.752136044,False,False
54106337,(2021 BB1),25.83,40.5545866065,76383.2074309186,22425197.212135524,False,False
54377845,(2023 QS2),25.15,55.4676771118,40683.5018801158,61450218.489863457,False,False
54541336,(2025 QN2),24.61,71.1278987093,27025.1519520988,27905036.663486352,False,False
54566723,(2025 XG4),23.0,149.2931834393,30298.7359449842,21832443.357786048,False,False
54576477,(2026 AO5),26.32,32.3623446563,32695.9753767984,8320560.331162209,False,False
54577092,(2026 BE2),24.77,66.0754270632,25048.5709514532,19408005.523745628,False,False
54577094,(2026 BG2),25.98,37.8477423675,19587.3606683821,2526078.277106448,False,False
54579249,(2026 BW5),29.29,8.2421398415,23241.508763736,1517105.270236288,False,False
54579250,(2026 BX5),25.34,50.8206223093,34884.448136882,5870751.79043424,False,False
54579461,(2026 BD7),26.25,33.422580561,52398.0835657096,1968790.352747009,False,False
54579524,(2026 BP7),31.03,3.6986222571,31019.8651820541,419636.910338065,False,False
54597131,(2026 CW),24.87,63.1015429636,26171.65616161,5826191.312253932,False,False
3398649,(2007 YN56),23.0,149.2931834393,32441.9687187676,55287860.79240388,False,False
3512702,(2010 FV9),25.4,49.435619262,23208.460211437,22325321.320825507,False,False
3624756,(2013 BT18),23.4,124.1766612574,100232.612491549,53866908.386246706,False,False
3711171,(2015 DD54),25.44,48.5333175224,51812.0752947163,35217753.122581587,True,False
3739154,(2016 AF2),27.9,15.6329154409,16734.8890865541,11983842.331607995,True,False
3856703,(2019 SU3),27.27,20.8948846888,16623.7816872761,35809484.894363649,False,False
3879134,(2019 TG6),21.39,313.3574170739,13450.3445418694,25738085.277069954,False,False
3986637,(2020 AE3),23.25,133.0576897973,58156.3314853708,59686376.740303264,False,False
54340106,(2023 BE4),25.67,43.655601735,76117.0820125777,36940066.742786372,False,False
54341524,(2023 CY1),26.19,34.3589575421,40297.4123467406,36066365.335976088,False,False
54427171,(2024 CZ7),23.03,147.2448041708,66577.4734768873,67057688.366310514,False,False
54568434,(2025 YW1),22.25,210.8822267643,45479.303949096,8499714.521614275,False,False
54568744,(2025 YW2),24.21,85.5145429273,18483.1133811406,19140826.555325371,False,False
54576630,(2026 BP),26.21,34.043952726,43963.8529944445,1885088.698905439,False,False
54576851,(2026 BX),25.47,47.8674154419,21510.0697699571,5095470.927015465,False,False
54577239,(2026 BL3),26.23,33.7318358913,34784.8977714089,4139133.646468852,False,False
54579173,(2026 BA5),25.89,39.4493615328,57916.2254589241,4112621.896987665,False,False
54579180,(2026 BN5),28.27,13.1837809565,34260.4127874629,1100534.592640678,False,False
54579248,(2026 BV5),24.49,75.1692087496,40789.5133030772,4683622.141628748,False,False
54579255,(2026 BB6),26.01,37.3284518745,65798.4695028743,1672078.73025772,True,False
3725756,(2015 OX78),19.84,639.7937286834,74346.0667556868,67281483.75795354,False,False
3749345,(2016 GC134),26.2,34.201092472,20563.239364061,49252323.088539594,False,False
3792468,(2017 YH),18.12,1412.6675810887,47491.9139129018,39983918.312468329,False,False
54317892,(2022 UV4),28.82,10.2338719537,26490.6790077711,69057813.548746871,True,False
54533159,(2025 KB2),26.47,30.2022973344,16417.0129709195,22533308.989781586,False,False
54566106,(2025 XS1),21.85,253.5362011316,60968.8606986068,19619108.972258706,False,True
54567032,(2025 XV5),24.16,87.5064325156,47606.1209985362,8426983.792126812,False,False
54567811,(2025 XY6),23.51,118.0429294515,48748.2028997364,17813107.760412131,False,False
54576084,(2026 AD3),27.55,18.3670741281,29008.5857117946,3194945.523100466,False,False
54576268,(2026 AG3),26.19,34.3589575421,39855.2769975787,4840005.875730457,False,False
54577398,(2026 BA4),23.0,149.2931834393,53308.7148968302,25181464.589130289,False,False
2494975,494975 (2009 WO106),19.22,851.2163929215,53422.3204467541,14007098.09734716,False,False
3702671,(2014 YN),25.7,43.0566244241,37454.9410377263,33627009.707057777,True,False
3986685,(2020 AP3),26.6,28.4472296503,14570.1709728146,9697341.13880214,False,False
54106083,(2021 BA),26.0,37.5007521798,24817.990411252,25825980.563121873,False,False
54110065,(2021 CD1),24.13,88.7237682527,48343.5330305245,58501407.913051626,False,False
54160403,(2021 KX6),26.15,34.9977382549,17258.8675423571,40886119.818929331,False,False
54212686,(2021 US1),27.7,17.1411509231,43290.6542803922,43997715.033745709,True,False
54392070,(2023 TQ3),25.59,45.2939273097,37033.215021167,49283336.34264759,True,False
54521714,(2025 DG27),24.5,74.8238376074,18693.958893457,9808058.297992335,False,False
54566456,(2025 XB4),22.1,225.9643771094,40908.6848876155,14305806.238049682,False,False
54575248,(2026 AR1),26.03,36.9862225707,60806.8022001102,1129966.552383413,False,False
54575651,(2026 AT1),23.89,99.0923159661,26841.5935403897,25174589.175743598,False,False
54576079,(2026 AZ2),27.13,22.2864029626,64662.8613143688,349947.984260886,True,False
54576271,(2025 YN13),23.48,119.6850701766,14534.8125832203,28095764.253794376,False,False
54576457,(2026 AQ4),23.82,102.3387195373,68849.4147181034,9801963.112296629,False,False
54576479,(2026 AP5),27.84,16.0708918604,26890.8197734827,5877277.040086622,False,False
54576617,(2026 BE),25.96,38.1979432159,61717.1594283086,458994.299800838,False,False
54576638,(2026 AA7),26.82,25.7063241024,17678.5905416524,8009949.809927812,False,False
54577098,(2026 BH2),26.58,28.7104486255,26842.0184879283,793329.382680878,False,False
3005969,(1994 WR12),22.4,196.8067450894,35452.6680973179,14331185.561574543,False,False
3145502,(2002 YG4),24.31,81.6657544926,26145.7631914362,12034825.285703995,False,False
3610178,(2012 TJ79),23.4,124.1766612574,51808.2567573222,61455411.630322637,False,False
3649823,(2013 TK69),23.33,128.2448632429,48801.0078425826,22130471.12737581,False,False
3718321,(2015 HZ116),24.4,78.3501764334,62541.2435149321,47921310.791799795,False,False
54191333,(2021 QP3),22.7,171.4115092306,70940.0503506809,41451457.290517943,False,False
54292683,(2022 OB5),28.99,9.4632427079,7889.4891438554,645280.673423663,False,False
54330738,(2022 WS10),26.56,28.9761031358,25054.998339522,68485665.050694816,False,False
54566101,(2025 XN1),24.96,60.5396601689,17027.2547980915,3543966.628878406,False,False
54575656,(2026 AY1),27.49,18.8816515525,20023.494994046,1962928.509808929,False,False
54575766,(2026 AM2),27.95,15.2770668409,37851.9757165163,547810.510340477,False,False
54576852,(2026 BY),27.52,18.6225855811,20068.9828756016,1964165.923550421,False,False
54576854,(2026 BG1),25.22,53.7081234856,67744.9379376997,7406537.930129121,False,False
54576862,(2026 BP1),26.37,31.6256877555,48618.2044482944,10862776.852489582,False,False
54577084,(2026 BU1),23.87,100.0092058768,54426.3813965315,14798460.851469231,False,False
3021049,(1999 NW2),23.2,136.1570015386,21337.0406003145,33099647.744527387,False,False
3264189,(2004 YD),24.0,94.1976305719,76320.9676048954,73901068.839811598,False,False
3412755,(2008 KV2),21.26,332.6901775226,44566.0554334961,59125394.27214737,False,True
3703011,(2014 YR14),26.1,35.8129403019,91612.0324973189,52174091.770938532,False,False
3766675,(2017 BN3),24.86,63.3928064522,39973.9909637156,31689879.783764171,False,False
54017159,(2020 JN3),27.4,19.6806745089,27499.7646381122,59447750.30558716,False,False
54336061,(2022 YF2),23.03,147.2448041708,81290.1114200894,69028576.784304912,False,False
54332005,(2022 XT),25.82,40.7417780731,77911.9182419976,41588140.002406168,False,False
54360090,(2023 KY3),26.14,35.1592804749,47999.8248032398,34531364.42054105,False,False
54571241,(2025 YP9),22.31,205.1351006288,65952.094167495,15774583.677025878,False,False
54575228,(2026 AX),26.89,24.8908643942,13074.9733099523,1686185.794438933,False,False
54576272,(2026 AS3),24.55,73.1206391247,72596.0697050509,5136174.846906108,False,False
54576285,(2026 AG4),24.93,61.3818507339,56620.5184263506,3644861.820235455,False,False
54576454,(2026 AN4),29.8,6.5168838217,20973.4390584814,382978.730203489,False,False
54576456,(2026 AO4),25.26,52.7278397554,53742.9783484184,6805794.053542945,False,False
54576478,(2026 BD),26.99,23.7705909561,59205.390031723,2529698.949474697,False,False
54576625,(2026 BN),28.48,11.9685070177,32568.0383539842,2628944.285762664,False,False
54576633,(2026 BS),28.73,10.6669431075,26104.3558226932,2340837.577635136,False,False
54576635,(2026 BU),28.09,14.3231974473,35795.4703163715,720668.934272741,False,False
54576849,(2026 BV),28.032,14.7109249129,35800.0968358871,720762.058946816,False,False
54576850,(2026 BW),28.62,11.2212174594,27146.9727928356,1120693.623692954,False,False
54577100,(2026 BN2),24.56,72.7846803049,49081.7955312004,5724234.948406038,False,False
54579251,(2026 BY5),29.79,6.5469643907,31723.7835795983,1097347.679296494,False,False
54597124,(2026 BP8),25.32,51.2908597378,45011.3928032905,5954506.805836039,False,False
3283218,(2005 MF5),21.73,267.9414965754,96749.4543480839,72069916.366392977,False,False
3378868,(2007 ML13),20.1,567.5968528656,35758.5803705106,69230893.586963753,False,False
3559843,(2011 EP51),25.2,54.2050786336,49931.3683252966,28889438.788680918,False,False
3797456,(2018 AN2),24.8,65.1688382168,41079.5257027597,27568364.009169053,False,False
3840886,(2019 GV5),29.4,7.8350176433,40821.2488526789,38891245.237494021,False,False
3842655,(2019 KD4),28.0,14.9293183439,16320.2991208448,8921375.625771523,False,False
3883106,(2019 UD8),23.07,144.557283615,20076.1497066185,20364355.32563396,False,False
54214047,(2021 UR5),25.06,57.8149266216,9933.5225818707,61475189.740318532,False,False
54418652,(2024 AF),23.76,105.2058716137,33803.2641432316,24067193.291755157,False,False
54509167,(2024 YH4),22.59,180.3183724451,79806.0679325132,18152009.87178604,False,False
54566303,(2025 WY21),25.65,44.0595420444,9448.5910069846,9236235.309945613,False,False
54567812,(2025 YL),27.14,22.1840062423,14223.1267876297,2875134.224228311,False,False
54571049,(2025 YU6),25.98,37.8477423675,17091.9164013868,1586009.031892772,False,False
54575114,(2026 AN),25.35,50.5871227598,37751.2273744895,1527319.244327982,False,False
54575123,(2026 AV),26.84,25.4706471064,18400.8625938333,2160471.599556709,False,False
54575124,(2026 AW),27.14,22.1840062423,41067.3423934591,2708038.160650577,False,False
54575761,(2026 AJ2),25.61,44.8786700881,41287.2140139347,6071356.954103689,False,False
54575765,(2026 AL2),25.72,42.6618789186,56439.8047494472,1494773.150604818,False,False
54576459,(2026 AR4),28.56,11.5355944331,65089.05044251,392871.472788932,False,False
54576471,(2026 AG5),27.77,16.5973968696,26217.1657163913,1694520.430328965,True,False
54579253,(2026 AK14),29.39,7.8711824416,59209.4164477993,133553.633080583,False,False
54580654,(2026 AC17),30.25,5.2971220406,27798.7604449182,546225.042194643,True,False
2537395,537395 (2015 LG2),20.48,476.474846455,42661.5016244602,72801508.982012479,False,True
3092251,(2000 DL8),19.11,895.4471917267,56495.3683025192,20352849.199940141,False,False
3484581,(2010 AF),25.0,59.4346868419,72038.0754316447,34695136.643844189,False,False
3831735,(2018 TF5),25.4,49.435619262,27648.4237922458,30700262.75162034,False,False
3836228,(2018 VZ8),22.5,187.9489824394,8454.9867872334,74318665.609197538,False,False
3942363,(2019 YL),25.55,46.1360042888,54531.2297390004,47765834.039664322,False,False
54190077,(2021 QL1),24.04,92.4783300513,51286.9011370006,56358124.779642603,False,False
54276249,(2022 HA1),24.7,68.2401509401,35032.8133348147,23892814.788906036,False,False
54568738,(2025 YM2),24.88,62.8116177092,36561.1347668743,14259892.677054798,False,False
54574838,(2026 AB),27.63,17.7027191237,32804.3123903654,799875.800431865,True,False
54575230,(2026 AZ),24.75,66.6868154623,52710.2590856306,8208109.168101057,False,False
54575653,(2026 AV1),26.26,33.2690177523,71413.650005864,5865112.384569063,False,False
54575654,(2026 AW1),29.71,6.7926615927,25296.3572887915,273718.220433271,True,False
54575658,(2026 AB2),26.61,28.3165265026,68785.6331399983,3233899.865981885,False,False
54575755,(2026 AC2),25.43,48.7573371375,33078.3199590344,5997537.915071763,False,False
54575756,(2026 AF2),26.78,26.1842403492,30205.8775863931,3780669.997935447,False,False
54576080,(2026 AX2),23.53,116.9607053693,60264.0048552894,1565640.234707182,False,False
54576467,(2026 AD5),24.98,59.9846292283,23870.1445324546,13212790.688671583,False,False
54576631,(2026 BQ),24.8,65.1688382168,29839.3529035825,11280500.316311625,False,False
54579175,(2026 BJ5),28.32,12.8836814636,13483.9470066668,1437962.387086163,False,False
2875188,875188 (2000 DL8),19.22,851.2163929215,56495.368000769,20352848.825945466,False,False
2526798,526798 (2007 AA9),22.58,181.1506842357,95225.0443774643,65078580.47286641,False,False
3545558,(2010 RX30),27.1,22.5964377109,67378.1253570623,70934856.051415425,False,False
3986732,(2020 BP),25.64,44.2629116503,72277.5572176795,17717096.356078889,False,False
54105114,(2021 AQ4),24.16,87.5064325156,65812.5175773787,56827992.465986308,False,False
54200470,(2021 SD3),25.12,56.239309364,53947.7910016524,49163297.171705789,False,False
54289177,(2022 MP2),25.95,38.3742569109,17370.8032352217,23363515.518999359,False,False
54356031,(2023 HT3),24.05,92.0534307207,46942.8399150116,74563627.244431976,False,False
54404389,(2023 VC7),25.86,39.9981568182,26873.8224432958,33803453.782496923,False,False
54465557,(2024 PE2),26.16,34.836938254,90054.4291164832,33656909.175104049,False,False
54569573,(2025 XV8),22.79,164.452310205,42066.8135906227,9764919.867244673,False,False
54575655,(2026 AX1),25.1,56.7596852866,53469.897007234,3666036.665704392,False,False
54576077,(2026 AW2),24.32,81.290534434,43615.4258990743,3277519.119243514,False,False
54576078,(2026 AY2),23.27,131.8378095647,74667.2559823156,9951203.847301578,False,False
54576274,(2026 AU3),27.46,19.1443214906,16348.5767997831,5261948.986832442,False,False
54576276,(2026 AX3),27.5,18.7948982439,23484.870868864,5344293.159682058,False,False
54577110,(2026 BC3),27.84,16.0708918604,46001.0762105411,1430482.343988293,False,False
54577240,(2026 BM3),23.86,100.470827397,57878.1537864664,12540991.713380027,False,False
54577396,(2026 AP11),29.81,6.4869414603,28201.2717679447,300960.441353881,False,False
54577402,(2026 BE4),24.23,84.7305408852,35911.0189623956,24679498.450769821,False,False
54578432,(2026 AZ13),27.24,21.1855614896,18503.2315731048,2634773.531324871,False,False
54597149,(2026 CF1),25.27,52.4855773378,19776.3017062236,8789670.812927122,False,False
2242708,242708 (2005 UK1),18.11,1419.1881583761,51900.5557410797,12355654.209127038,False,True
3444274,(2009 AD16),20.58,455.0299457903,48311.5799023236,25721065.691957711,False,False
3576726,(2011 QG21),21.71,270.4207287184,104594.7901207511,68707840.342285103,False,False
3618066,(2012 WH),25.5,47.2106498806,26039.2688793083,18249440.944945795,False,False
3795086,(2017 YQ5),24.7,68.2401509401,47748.7292130634,36576245.08198126,False,False
54053734,(2020 RM),27.1,22.5964377109,22980.5643558599,28671264.387405272,False,False
54114201,(2021 CX4),23.77,104.7224945415,31335.4935289512,63662571.40864509,False,False
54209306,(2021 TL14),26.89,24.8908643942,10548.7446990824,43103575.805292617,False,False
54245585,(2022 CV2),22.99,149.9822894641,31618.7679925104,17298582.073036665,False,False
54247545,(2016 FH60),23.14,139.9716166857,31619.3686881801,17299430.66695424,False,False
54271306,(2022 GR3),27.91,15.5610887188,46273.7508930662,5553532.424257705,False,False
54421395,(2024 BM1),26.03,36.9862225707,40949.0074137488,16511495.738586201,False,False
54570885,(2025 YO6),24.26,83.5679942816,31739.2689325204,13175098.77229552,False,False
54571056,(2025 YR7),25.8,41.1187571041,32018.6542900291,3540241.731674128,False,False
54574878,(2026 AJ),27.21,21.4802820076,33056.152991407,1545536.001354687,True,False
54575115,(2026 AO),24.56,72.7846803049,34935.9589383162,1593978.31986469,False,False
